2017-01-15,823.498,805.0,817.47703099,818.7012449,732380.163987,899.25918519,814.42611434
2017-01-16,834.15680536,816.0,818.762,829.00000001,643792.215303,779.12020498,826.30666126
2017-01-17,908.53017772,827.75970935,829.00000001,902.70000066,2679383.2937,3037.14221337,882.20541069
2017-01-18,912.0,850.0,902.27579339,886.20000033,1959863.34975,2225.51448717,880.63383143
2017-01-19,906.999999,883.3,886.20000054,900.23240036,1219112.38796,1361.92585351,895.13858982
2017-01-20,902.42999999,882.5432,900.30000001,895.0,841765.132059,940.82405676,894.71046792
2017-01-21,928.51849391,894.00000001,895.09971139,925.70599998,1397883.99211,1522.35825273,918.2358946
2017-01-22,939.06071045,894.10010012,925.70599998,924.11939955,1567170.05549,1706.43442891,918.38867579
2017-01-23,927.2351,912.22165,923.99,912.22165,1425305.19904,1550.69061842,919.14220806
2017-01-24,923.0,884.281,912.22165,885.00000008,2149635.05464,2382.92736589,902.098438
2017-01-25,899.99,882.08,885.10000044,892.66777263,948855.91473,1064.25663454,891.56683072
2017-01-26,918.0,892.66777263,892.66777263,914.09767069,997564.753111,1099.56863718,907.23281783
2017-01-27,921.65,907.8,916.00000001,917.02745093,781208.904489,852.67093534,916.19037557
2017-01-28,926.0,909.9873,917.43677492,918.58600386,828333.828234,900.64556252,919.71121904
2017-01-29,923.0,911.86040584,918.99000001,914.9998,372564.313518,406.00077708,917.64433604
2017-01-30,920.0,911.16052226,913.0,918.0,327532.952559,357.18802099,916.97630746
2017-01-31,970.0,916.75,919.1191873,967.12176383,1647534.61705,1740.49804278,946.58803201
2017-02-01,986.0,955.4,967.75582245,983.0,1644502.33484,1700.02729787,967.3387815
2017-02-02,1009.999999,968.2776983,983.0,1007.99699708,2242695.74368,2253.14242214,995.36350727
2017-02-03,1023.0,989.0,1007.99699708,1015.04315425,1960600.28942,1947.59662894,1006.67677294
2017-02-04,1040.0,1002.23999999,1015.87273408,1032.95,1587073.42946,1550.46454947,1023.61155565
2017-02-05,1034.0,999.0,1033.0,1010.0,1448222.44115,1426.32188471,1015.35456805
2017-02-06,1025.0,1007.30000001,1008.57261956,1021.20000021,560751.240257,550.63749243,1018.36734324
2017-02-07,1055.29399983,1020.60000001,1022.69999279,1052.00000003,1102651.50268,1056.14827224,1044.03096768
2017-02-08,1069.06999999,1015.0,1052.00000003,1050.98999999,2142753.42907,2055.26844068,1042.56621016
2017-02-09,1077.99999998,898.18028762,1050.6,987.00000001,6958597.54278,7100.03482906,980.07935317
2017-02-10,1004.99,901.99999995,988.23458713,995.29110341,2487858.58012,2557.24419392,972.86703633
2017-02-11,1010.0,984.1,994.0,1000.50000023,1135899.42647,1136.5816038,999.39979907
2017-02-12,1005.0,991.57565803,1000.50000023,996.50000001,621557.995907,621.74448496,999.70005515
2017-02-13,1004.20000001,975.85416898,996.50000001,995.11000001,857268.010214,865.49527485,990.49415418
2017-02-14,1019.0,988.91109699,995.11,1012.10000524,1207110.3803,1198.54234738,1007.14871104
